OID_,LAYER,LAT,LON
621,Onychoprion,-16.6068065305,145.973578244
622,Onychoprion,-16.606804002,145.973575053
623,Onychoprion,-16.6067863266,145.973578096
624,Onychoprion,-16.6067873284,145.973577452
625,Onychoprion,-16.60679,145.973577898
626,Onychoprion,-16.6067936735,145.973578269
627,Onychoprion,-16.6067940074,145.973574434
628,Onychoprion,-16.6067929579,145.973575077
629,Onychoprion,-16.6067915028,145.973572257
630,Onychoprion,-16.606791956,145.973571218
631,Onychoprion,-16.6067896422,145.973575053
632,Onychoprion,-16.6067889028,145.973574063
633,Onychoprion,-16.6067852293,145.973573197
634,Onychoprion,-16.6067852293,145.973574607
635,Onychoprion,-16.6067825816,145.973573445
636,Onychoprion,-16.6067785981,145.973575745
637,Onychoprion,-16.6067799339,145.973579159
638,Onychoprion,-16.6067806733,145.973581633
639,Onychoprion,-16.6067795761,145.973584725
640,Onychoprion,-16.6067800293,145.973599841
641,Onychoprion,-16.606779743,145.973594868
642,Onychoprion,-16.6067806733,145.973603477
643,Onychoprion,-16.606780244,145.973607411
644,Onychoprion,-16.6067804825,145.973610775
645,Onychoprion,-16.6067924331,145.973564712
646,Onychoprion,-16.6067940551,145.973565132
647,Onychoprion,-16.6067944606,145.973570179
648,Onychoprion,-16.6067946038,145.973571342
649,Onychoprion,-16.6067974185,145.973571985
650,Onychoprion,-16.6067977286,145.973570798
651,Onychoprion,-16.60679749,145.973575226
652,Onychoprion,-16.606801402,145.973575943
653,Onychoprion,-16.6068002332,145.973572678
654,Onychoprion,-16.606800424,145.973569783
655,Onychoprion,-16.6068001378,145.973568175
656,Onychoprion,-16.6067965597,145.973567606
657,Onychoprion,-16.6067966552,145.973566147
658,Onychoprion,-16.6067974185,145.973563327
659,Onychoprion,-16.6068001616,145.97356439
660,Onychoprion,-16.6068006148,145.973559913
661,Onychoprion,-16.6068033818,145.97356157
662,Onychoprion,-16.6068030956,145.97356486
663,Onychoprion,-16.6068034772,145.973568423
664,Onychoprion,-16.6068036204,145.973571787
665,Onychoprion,-16.6068066736,145.973569858
666,Onychoprion,-16.6068097984,145.973568843
667,Onychoprion,-16.606806936,145.973566147
668,Onychoprion,-16.6068066498,145.973562708
669,Onychoprion,-16.6068073654,145.973559665
670,Onychoprion,-16.6068092736,145.973562782
671,Onychoprion,-16.6068122076,145.973561347
672,Onychoprion,-16.606814593,145.973564217
673,Onychoprion,-16.6068096792,145.973557933
674,Onychoprion,-16.6068112296,145.973554742
675,Onychoprion,-16.6068080333,145.973554891
676,Onychoprion,-16.6068059819,145.973557142
677,Onychoprion,-16.6068029048,145.973557711
678,Onychoprion,-16.606799279,145.973556128
679,Onychoprion,-16.6067950093,145.973559294
680,Onychoprion,-16.6068054094,145.973554643
681,Onychoprion,-16.6068043837,145.97355353
682,Onychoprion,-16.6068057433,145.973548137
683,Onychoprion,-16.6068072222,145.973548236
684,Onychoprion,-16.6068093214,145.973549423
685,Onychoprion,-16.6068124223,145.97354831
686,Onychoprion,-16.6068136388,145.973545861
687,Onychoprion,-16.6067778825,145.973580743
688,Onychoprion,-16.6067766421,145.973581064
689,Onychoprion,-16.6067755448,145.973585319
690,Onychoprion,-16.6067737797,145.973580273
691,Onychoprion,-16.6067726585,145.973580025
692,Onychoprion,-16.6067740659,145.973576859
693,Onychoprion,-16.6067755925,145.973575572
694,Onychoprion,-16.6067679594,145.973583587
695,Onychoprion,-16.6067693429,145.973585294
696,Onychoprion,-16.6067635227,145.973582598
697,Onychoprion,-16.6067592767,145.973585616
698,Onychoprion,-16.6067637373,145.973586952
699,Onychoprion,-16.6067654548,145.973589673
700,Onychoprion,-16.6067654548,145.973591702
701,Onychoprion,-16.6067685796,145.973590935
702,Onychoprion,-16.6067724916,145.973591825
703,Onychoprion,-16.6067724677,145.973590168
704,Onychoprion,-16.6067768806,145.973588634
705,Onychoprion,-16.6067766182,145.973591924
706,Onychoprion,-16.6067779063,145.973592741
707,Onychoprion,-16.6067744476,145.973594745
708,Onychoprion,-16.60677242,145.973595709
709,Onychoprion,-16.60676982,145.973594596
710,Onychoprion,-16.6067656695,145.973595165
711,Onychoprion,-16.6067676493,145.973597738
712,Onychoprion,-16.606771275,145.973598975
713,Onychoprion,-16.6067742567,145.973599222
714,Onychoprion,-16.606776976,145.973599272
715,Onychoprion,-16.6067774292,145.973603032
716,Onychoprion,-16.6067727063,145.973601894
717,Onychoprion,-16.6067670768,145.973601201
718,Onychoprion,-16.6067682695,145.973603824
719,Onychoprion,-16.6067719906,145.97360558
720,Onychoprion,-16.6067762604,145.973605679
721,Onychoprion,-16.6067774292,145.973608994
722,Onychoprion,-16.606776976,145.973611889
723,Onychoprion,-16.6067741375,145.973612655
724,Onychoprion,-16.6067743999,145.973609241
725,Onychoprion,-16.6067709649,145.973609241
726,Onychoprion,-16.6067690805,145.973607064
727,Onychoprion,-16.6067658126,145.973606867
728,Onychoprion,-16.6067634034,145.97360417
729,Onychoprion,-16.6067624015,145.973600583
730,Onychoprion,-16.6067621869,145.973595635
731,Onychoprion,-16.6067612327,145.973594299
732,Onychoprion,-16.6067589189,145.973591479
733,Onychoprion,-16.6067573685,145.973591628
734,Onychoprion,-16.6067596107,145.973599445
735,Onychoprion,-16.6067599208,145.973605308
736,Onychoprion,-16.6067621869,145.973608252
737,Onychoprion,-16.6067601832,145.973610924
738,Onychoprion,-16.6067586804,145.973608005
739,Onychoprion,-16.6067566052,145.973595487
740,Onychoprion,-16.6067529317,145.973596724
741,Onychoprion,-16.6067493775,145.973594893
742,Onychoprion,-16.6067496638,145.973597392
743,Onychoprion,-16.6067533134,145.973599494
744,Onychoprion,-16.6067555795,145.973600187
745,Onychoprion,-16.6067547207,145.973602933
746,Onychoprion,-16.6067568675,145.973605753
747,Onychoprion,-16.6067530748,145.973606124
748,Onychoprion,-16.6067498785,145.973602537
749,Onychoprion,-16.6067555317,145.973608796
750,Onychoprion,-16.6068098,145.973579913
751,Onychoprion,-16.6068094899,145.973581026
752,Onychoprion,-16.6068067467,145.973582189
753,Onychoprion,-16.6068090605,145.973586221
754,Onychoprion,-16.6068099669,145.973589239
755,Onychoprion,-16.6068121138,145.973588794
756,Onychoprion,-16.6068124716,145.973586221
757,Onychoprion,-16.6068175523,145.973589462
758,Onychoprion,-16.6068180771,145.973593346
759,Onychoprion,-16.6068176001,145.973565787
760,Onychoprion,-16.6068162881,145.973562868
761,Onychoprion,-16.6068185542,145.973560369
762,Onychoprion,-16.6068221084,145.973564402
763,Onychoprion,-16.6068235396,145.973560369
764,Onychoprion,-16.60682738,145.973561903
765,Onychoprion,-16.6068262827,145.973558093
766,Onychoprion,-16.6068251139,145.973559033
767,Onychoprion,-16.606823301,145.973556584
768,Onychoprion,-16.6068225139,145.973557895
769,Onychoprion,-16.606820057,145.973554976
770,Onychoprion,-16.6068191505,145.97355411
771,Onychoprion,-16.6068194129,145.973550523
772,Onychoprion,-16.6068203671,145.97354795
773,Onychoprion,-16.6068198423,145.973544561
774,Onychoprion,-16.6068176239,145.973538154
775,Onychoprion,-16.6068160019,145.973538228
776,Onychoprion,-16.6068211781,145.973539366
777,Onychoprion,-16.6068189836,145.973533083
778,Onychoprion,-16.6068177193,145.973528778
779,Onychoprion,-16.6068187927,145.973527887
780,Onychoprion,-16.6068228955,145.973515716
781,Onychoprion,-16.6068243029,145.973516928
782,Onychoprion,-16.6068268791,145.973514157
783,Onychoprion,-16.6068296699,145.973514677
784,Onychoprion,-16.6068302185,145.973518041
785,Onychoprion,-16.6068274277,145.973519748
786,Onychoprion,-16.6068240643,145.973522148
787,Onychoprion,-16.6068212973,145.973525265
788,Onychoprion,-16.6068276185,145.973510917
789,Onychoprion,-16.6068253286,145.973509581
790,Onychoprion,-16.6068248992,145.973506761
791,Onychoprion,-16.6068288589,145.973507899
792,Onychoprion,-16.606827547,145.973505004
793,Onychoprion,-16.6068275231,145.973502431
794,Onychoprion,-16.6068248038,145.97350352
795,Onychoprion,-16.6068235157,145.973503866
796,Onychoprion,-16.6068262827,145.973497286
797,Onychoprion,-16.606827046,145.973494564
798,Onychoprion,-16.6068299085,145.973496766
799,Onychoprion,-16.6068290974,145.97350018
800,Onychoprion,-16.6068332241,145.973502184
801,Onychoprion,-16.6068305286,145.973504905
802,Onychoprion,-16.6068335819,145.973498869
803,Onychoprion,-16.6068245414,145.973492561
804,Onychoprion,-16.6068363489,145.973497682
805,Onychoprion,-16.6068361581,145.973502308
806,Onychoprion,-16.6068382572,145.973497682
807,Onychoprion,-16.6068397122,145.973495975
808,Onychoprion,-16.6068214405,145.973479944
809,Onychoprion,-16.6068196276,145.973475714
810,Onychoprion,-16.6068227524,145.973474526
811,Onychoprion,-16.6068206056,145.973472052
812,Onychoprion,-16.606822657,145.973471978
813,Onychoprion,-16.6068201285,145.973469183
814,Onychoprion,-16.606817123,145.973467723
815,Onychoprion,-16.606817767,145.973466585
816,Onychoprion,-16.6068205579,145.973465348
817,Onychoprion,-16.6068186973,145.973462602
818,Onychoprion,-16.6068215597,145.973462503
819,Onychoprion,-16.6068220368,145.973459262
820,Onychoprion,-16.6068231102,145.973465224
821,Onychoprion,-16.6068255433,145.973465967
822,Onychoprion,-16.6068264974,145.973469331
823,Onychoprion,-16.6068285727,145.973464705
824,Onychoprion,-16.6068258057,145.973462033
825,Onychoprion,-16.6068246845,145.973459064
826,Onychoprion,-16.6068279525,145.973459732
827,Onychoprion,-16.60682738,145.973455725
828,Onychoprion,-16.606825257,145.973453845
829,Onychoprion,-16.6068222276,145.973453325
830,Onychoprion,-16.6068187689,145.973452608
831,Onychoprion,-16.6068160257,145.973453993
832,Onychoprion,-16.6068139743,145.973457382
833,Onychoprion,-16.6068279763,145.973452608
834,Onychoprion,-16.6068308149,145.973450925
835,Onychoprion,-16.6068316736,145.973454364
836,Onychoprion,-16.6068311488,145.973457654
837,Onychoprion,-16.6068301947,145.97345711
838,Onychoprion,-16.6068354663,145.973456319
839,Onychoprion,-16.6068333911,145.973458842
840,Onychoprion,-16.6068339397,145.973461712
841,Onychoprion,-16.6068312204,145.973461687
842,Onychoprion,-16.6068314112,145.97346661
843,Onychoprion,-16.6068350131,145.973466882
844,Onychoprion,-16.6068368737,145.973464111
845,Onychoprion,-16.6068367305,145.973459831
846,Onychoprion,-16.6068396407,145.973462775
847,Onychoprion,-16.6068419545,145.973463592
848,Onychoprion,-16.6068383049,145.973466832
849,Onychoprion,-16.6068424792,145.973466931
850,Onychoprion,-16.606845127,145.973465076
851,Onychoprion,-16.6068465582,145.97346327
852,Onychoprion,-16.6068451508,145.973459559
853,Onychoprion,-16.6068424077,145.973461118
854,Onychoprion,-16.6068400462,145.973459089
855,Onychoprion,-16.606839259,145.973458594
856,Onychoprion,-16.6068387819,145.973454513
857,Onychoprion,-16.6068379709,145.973450851
858,Onychoprion,-16.6068350608,145.973447883
859,Onychoprion,-16.6068311011,145.973446967
860,Onychoprion,-16.6068274277,145.973449441
861,Onychoprion,-16.606824279,145.973448748
862,Onychoprion,-16.6068227524,145.97344907
863,Onychoprion,-16.6068202716,145.973450109
864,Onychoprion,-16.6068224423,145.9734462
865,Onychoprion,-16.6068414297,145.973456789
866,Onychoprion,-16.6068384575,145.973455644
867,Onychoprion,-16.6068446292,145.973454721
868,Onychoprion,-16.6068453265,145.97345689
869,Onychoprion,-16.6068465088,145.973459091
870,Onychoprion,-16.6068483884,145.9734595
871,Onychoprion,-16.6068483581,145.973457928
872,Onychoprion,-16.6068482975,145.973455067
873,Onychoprion,-16.6068467817,145.973451765
874,Onychoprion,-16.6068439622,145.973450791
875,Onychoprion,-16.6068452052,145.973449124
876,Onychoprion,-16.606841446,145.973448904
877,Onychoprion,-16.6068391723,145.97344859
878,Onychoprion,-16.606836747,145.973445477
879,Onychoprion,-16.6068361103,145.97344161
880,Onychoprion,-16.6068395664,145.973444125
881,Onychoprion,-16.6068424464,145.973445603
882,Onychoprion,-16.6068311687,145.97344293
883,Onychoprion,-16.6068246204,145.97344183
884,Onychoprion,-16.606825439,145.973438434
885,Onychoprion,-16.6068278643,145.973440855
886,Onychoprion,-16.6068304108,145.973437271
887,Onychoprion,-16.6068326239,145.973439692
888,Onychoprion,-16.6068354434,145.973438308
889,Onychoprion,-16.6068393845,145.973440666
890,Onychoprion,-16.6068207702,145.973444502
891,Onychoprion,-16.6068175264,145.973446672
892,Onychoprion,-16.6068169807,145.973450162
893,Onychoprion,-16.6068145554,145.973447929
894,Onychoprion,-16.606816435,145.973443025
895,Onychoprion,-16.6068171626,145.973439503
896,Onychoprion,-16.6068194666,145.973440604
897,Onychoprion,-16.6068208309,145.973437994
898,Onychoprion,-16.6068182237,145.973436768
899,Onychoprion,-16.6068453265,145.973443748
900,Onychoprion,-16.6068462966,145.973446452
901,Onychoprion,-16.606849116,145.973449156
902,Onychoprion,-16.6068504499,145.973451042
903,Onychoprion,-16.606852754,145.973447175
904,Onychoprion,-16.6068497527,145.973445603
905,Onychoprion,-16.6068484491,145.973443276
906,Onychoprion,-16.6068465695,145.973440258
907,Onychoprion,-16.6068427193,145.973439786
908,Onychoprion,-16.6068453568,145.973436516
909,Onychoprion,-16.6068427799,145.973434881
910,Onychoprion,-16.6068398392,145.973435793
911,Onychoprion,-16.6068392329,145.973432114
912,Onychoprion,-16.6068398695,145.973429505
913,Onychoprion,-16.6068349886,145.973433749
914,Onychoprion,-16.6068311687,145.97343224
915,Onychoprion,-16.6068336244,145.973428656
916,Onychoprion,-16.6068286828,145.973434032
917,Onychoprion,-16.6068248326,145.973435164
918,Onychoprion,-16.6068259846,145.973431831
919,Onychoprion,-16.6068272883,145.973431737
920,Onychoprion,-16.6068374139,145.973427776
921,Onychoprion,-16.6068399605,145.973426392
922,Onychoprion,-16.6068433256,145.973425606
923,Onychoprion,-16.6068462057,145.973428216
924,Onychoprion,-16.6068437197,145.97343136
925,Onychoprion,-16.6068475699,145.973433278
926,Onychoprion,-16.6068492676,145.973430983
927,Onychoprion,-16.6068493889,145.973426424
928,Onychoprion,-16.6068472667,145.973424191
929,Onychoprion,-16.6068457812,145.973421487
930,Onychoprion,-16.6068482975,145.973418375
931,Onychoprion,-16.6068498436,145.973434378
932,Onychoprion,-16.6068499952,145.973437711
933,Onychoprion,-16.6068528146,145.973440352
934,Onychoprion,-16.6068528449,145.973443308
935,Onychoprion,-16.6068563616,145.973445791
936,Onychoprion,-16.6068597571,145.973443874
937,Onychoprion,-16.6068572105,145.97344161
938,Onychoprion,-16.6068601815,145.973437774
939,Onychoprion,-16.6068570286,145.973437239
940,Onychoprion,-16.6068532087,145.973435101
941,Onychoprion,-16.6068551793,145.973431926
942,Onychoprion,-16.6068522386,145.973430542
943,Onychoprion,-16.6068548155,145.973427776
944,Onychoprion,-16.6068559069,145.973425197
945,Onychoprion,-16.6068523902,145.973425575
946,Onychoprion,-16.6068572408,145.973429128
947,Onychoprion,-16.6068602421,145.973430417
948,Onychoprion,-16.6068550884,145.973422525
949,Onychoprion,-16.6068523296,145.97342199
950,Onychoprion,-16.6068531481,145.973418154
951,Onychoprion,-16.6068561797,145.973419884
952,Onychoprion,-16.6068589688,145.973419192
953,Onychoprion,-16.6068579381,145.973416079
954,Onychoprion,-16.6068555431,145.973415639
955,Onychoprion,-16.6068528146,145.973414319
956,Onychoprion,-16.6068281068,145.973423437
957,Onychoprion,-16.6068317751,145.973425858
958,Onychoprion,-16.6068333212,145.973423468
959,Onychoprion,-16.6068368379,145.973424191
960,Onychoprion,-16.6068404456,145.973423279
961,Onychoprion,-16.6068251661,145.973427933
962,Onychoprion,-16.6068244385,145.973425638
963,Onychoprion,-16.6068294104,145.973421393
964,Onychoprion,-16.6068315325,145.973419192
965,Onychoprion,-16.6068308049,145.973415199
966,Onychoprion,-16.6068337153,145.97341435
967,Onychoprion,-16.6068278643,145.973418375
968,Onychoprion,-16.6068258937,145.973415639
969,Onychoprion,-16.6068540576,145.973450602
970,Onychoprion,-16.6068577865,145.97344991
971,Onychoprion,-16.6068592417,145.973453557
972,Onychoprion,-16.6068561797,145.973452992
973,Onychoprion,-16.6068528146,145.973454155
974,Onychoprion,-16.6068515413,145.973456985
975,Onychoprion,-16.6068543304,145.97345862
976,Onychoprion,-16.6068565739,145.97345601
977,Onychoprion,-16.6068587869,145.973461512
978,Onychoprion,-16.6068559372,145.973462581
979,Onychoprion,-16.6068549065,145.973462958
980,Onychoprion,-16.6068522992,145.973464468
981,Onychoprion,-16.6068508744,145.973460569
982,Onychoprion,-16.6068488432,145.973465065
983,Onychoprion,-16.606855058,145.973467109
984,Onychoprion,-16.606856301,145.973465034
985,Onychoprion,-16.6068579987,145.973464719
986,Onychoprion,-16.6068596661,145.973462927
987,Onychoprion,-16.6068597571,145.973466165
988,Onychoprion,-16.6068576652,145.973467738
989,Onychoprion,-16.6068573924,145.973469876
990,Onychoprion,-16.6068555128,145.973471668
991,Onychoprion,-16.6068535119,145.973469467
992,Onychoprion,-16.6068496011,145.973468555
993,Onychoprion,-16.6068481459,145.973471353
994,Onychoprion,-16.6068471758,145.973473774
995,Onychoprion,-16.6068485703,145.973474152
