"LAYER","NAME","LAT","LON"
"Brown Noddy (B)","B5048",-16.60706378,145.9731359
"Brown Noddy (B)","B5049",-16.60706358,145.9731337
"Brown Noddy (B)","B5050",-16.60706407,145.9731306
"Brown Noddy (B)","B5051",-16.60706216,145.9731296
"Brown Noddy (B)","B5052",-16.60706205,145.9731272
"Brown Noddy (B)","B5053",-16.60706396,145.9731227
"Brown Noddy (B)","B5054",-16.60706552,145.9731277
"Brown Noddy (B)","B5055",-16.60706615,145.9731256
"Brown Noddy (B)","B5056",-16.60706633,145.9731222
"Brown Noddy (B)","B5057",-16.60706887,145.9731233
"Brown Noddy (B)","B5058",-16.60706939,145.9731206
"Brown Noddy (B)","B5059",-16.60707343,145.9731135
"Brown Noddy (B)","B5060",-16.60707661,145.9731085
"Brown Noddy (B)","B5061",-16.60702667,145.9731617
"Brown Noddy (B)","B5062",-16.60702305,145.973108
"Brown Noddy (B)","B5063",-16.60702774,145.9731231
"Brown Noddy (B)","B5064",-16.60702899,145.9731223
"Brown Noddy (B)","B5065",-16.6070463,145.9732993
"Brown Noddy (B)","B5066",-16.60705376,145.9732891
"Brown Noddy (B)","B5067",-16.60698368,145.9732008
"Brown Noddy (B)","B5068",-16.60698232,145.9732174
"Brown Noddy (B)","B5069",-16.60699275,145.9731446
"Brown Noddy (B)","B5070",-16.6069613,145.9732957
"Brown Noddy (B)","B5071",-16.60695748,145.973292
"Brown Noddy (B)","B5072",-16.60696303,145.9732927
"Brown Noddy (B)","B5073",-16.60696503,145.9732904
"Brown Noddy (B)","B5074",-16.6069593,145.9732864
"Brown Noddy (B)","B5075",-16.60695595,145.9732894
"Brown Noddy (B)","B5076",-16.60695346,145.9732902
"Brown Noddy (B)","B5077",-16.60695075,145.9732868
"Brown Noddy (B)","B5078",-16.60695092,145.9732807
"Brown Noddy (B)","B5079",-16.60695581,145.973284
"Brown Noddy (B)","B5080",-16.6069552,145.973279
"Brown Noddy (B)","B5081",-16.60696185,145.9732798
"Brown Noddy (B)","B5082",-16.60695676,145.9732747
"Brown Noddy (B)","B5083",-16.6069539,145.9732739
"Brown Noddy (B)","B5084",-16.60695083,145.9732743
"Brown Noddy (B)","B5085",-16.60696225,145.9732729
"Brown Noddy (B)","B5086",-16.60696711,145.9732702
"Brown Noddy (B)","B5087",-16.60696801,145.9732695
"Brown Noddy (B)","B5088",-16.60696422,145.9732677
"Brown Noddy (B)","B5089",-16.60695974,145.9732636
"Brown Noddy (B)","B5090",-16.60695534,145.9732657
"Brown Noddy (B)","B5091",-16.60695852,145.9732684
"Brown Noddy (B)","B5092",-16.60695621,145.9732704
"Brown Noddy (B)","B5093",-16.60695375,145.97327
"Brown Noddy (B)","B5094",-16.60695054,145.9732675
"Brown Noddy (B)","B5095",-16.60694846,145.9732667
"Brown Noddy (B)","B5096",-16.60694664,145.9732693
"Brown Noddy (B)","B5097",-16.60694407,145.9732658
"Brown Noddy (B)","B5098",-16.60694045,145.9732698
"Brown Noddy (B)","B5099",-16.60693814,145.9732654
"Brown Noddy (B)","B5100",-16.6069447,145.9732626
"Brown Noddy (B)","B5101",-16.60694832,145.9732631
"Brown Noddy (B)","B5102",-16.60694849,145.9732773
"Brown Noddy (B)","B5103",-16.60694514,145.9732748
"Brown Noddy (B)","B5104",-16.60694453,145.9732781
"Brown Noddy (B)","B5105",-16.60694719,145.9732825
"Brown Noddy (B)","B5106",-16.60694843,145.9732822
"Brown Noddy (B)","B5107",-16.60694667,145.9732867
"Brown Noddy (B)","B5108",-16.60694626,145.9732871
"Brown Noddy (B)","B5109",-16.60694826,145.9732917
"Brown Noddy (B)","B5110",-16.60694496,145.973293
"Brown Noddy (B)","B5111",-16.60694279,145.9732909
"Brown Noddy (B)","B5112",-16.60694395,145.9732844
"Brown Noddy (B)","B5113",-16.60693577,145.9732685
"Brown Noddy (B)","B5114",-16.60693461,145.9732695
"Brown Noddy (B)","B5115",-16.60693195,145.97327
"Brown Noddy (B)","B5116",-16.60693152,145.9732661
"Brown Noddy (B)","B5117",-16.60693183,145.9732641
"Brown Noddy (B)","B5118",-16.60693901,145.9732732
"Brown Noddy (B)","B5119",-16.60693582,145.9732741
"Brown Noddy (B)","B5120",-16.60693849,145.9732763
"Brown Noddy (B)","B5121",-16.6069292,145.9732764
"Brown Noddy (B)","B5122",-16.6069312,145.9732782
"Brown Noddy (B)","B5123",-16.60693305,145.9732801
"Brown Noddy (B)","B5124",-16.60693516,145.9732781
"Brown Noddy (B)","B5125",-16.60693698,145.9732805
"Brown Noddy (B)","B5126",-16.60693941,145.973291
"Brown Noddy (B)","B5127",-16.60694184,145.9732981
"Brown Noddy (B)","B5128",-16.60693033,145.9732939
"Brown Noddy (B)","B5129",-16.606931,145.9732873
"Brown Noddy (B)","B5130",-16.60693042,145.973291
"Brown Noddy (B)","B5131",-16.60693386,145.9732906
"Brown Noddy (B)","B5132",-16.60693362,145.9732863
"Brown Noddy (B)","B5133",-16.6069291,145.9732848
"Brown Noddy (B)","B5134",-16.60692954,145.9732819
"Brown Noddy (B)","B5135",-16.60693404,145.9732835
"Brown Noddy (B)","B5136",-16.60693669,145.9732884
"Brown Noddy (B)","B5137",-16.60693749,145.9732889
"Brown Noddy (B)","B5138",-16.60693804,145.9732853
"Brown Noddy (B)","B5139",-16.60693317,145.9732898
"Brown Noddy (B)","B5140",-16.60693988,145.9732832
"Brown Noddy (B)","B5141",-16.60692817,145.9732662
"Brown Noddy (B)","B5142",-16.60692871,145.9732639
"Brown Noddy (B)","B5143",-16.60692896,145.9732725
"Brown Noddy (B)","B5144",-16.60692653,145.9732892
"Brown Noddy (B)","B5145",-16.6069248,145.9732875
"Brown Noddy (B)","B5146",-16.60692532,145.9732843
"Brown Noddy (B)","B5147",-16.60692557,145.9732809
"Brown Noddy (B)","B5148",-16.60692409,145.9732777
"Brown Noddy (B)","B5149",-16.60692637,145.9732759
"Brown Noddy (B)","B5150",-16.60692061,145.9732787
"Brown Noddy (B)","B5151",-16.60692284,145.973281
"Brown Noddy (B)","B5152",-16.60692127,145.973283
"Brown Noddy (B)","B5153",-16.60691884,145.9732821
"Brown Noddy (B)","B5154",-16.60691731,145.9732855
"Brown Noddy (B)","B5155",-16.60692093,145.9732882
"Brown Noddy (B)","B5156",-16.60692236,145.9732852
"Brown Noddy (B)","B5157",-16.60692143,145.9732928
"Brown Noddy (B)","B5158",-16.6069195,145.9732908
"Brown Noddy (B)","B5159",-16.60691759,145.9732914
"Brown Noddy (B)","B5160",-16.60691622,145.9732889
"Brown Noddy (B)","B5161",-16.60691447,145.9732865
"Brown Noddy (B)","B5162",-16.60691372,145.9732901
"Brown Noddy (B)","B5163",-16.60691581,145.9732924
"Brown Noddy (B)","B5164",-16.60691461,145.9732961
"Brown Noddy (B)","B5165",-16.60691326,145.9732975
"Brown Noddy (B)","B5166",-16.60691103,145.9732925
"Brown Noddy (B)","B5167",-16.6069109,145.9732878
"Brown Noddy (B)","B5168",-16.60690598,145.9732918
"Brown Noddy (B)","B5169",-16.60690678,145.9732869
"Brown Noddy (B)","B5170",-16.60690532,145.9732843
"Brown Noddy (B)","B5171",-16.6069015,145.9732831
"Brown Noddy (B)","B5172",-16.60690983,145.9732848
"Brown Noddy (B)","B5173",-16.60690999,145.9732814
"Brown Noddy (B)","B5174",-16.60691349,145.9732802
"Brown Noddy (B)","B5175",-16.60691483,145.9732799
"Brown Noddy (B)","B5176",-16.60691242,145.9732772
"Brown Noddy (B)","B5177",-16.60691092,145.9732755
"Brown Noddy (B)","B5178",-16.60691599,145.9732767
"Brown Noddy (B)","B5179",-16.60691722,145.9732797
"Brown Noddy (B)","B5180",-16.60691383,145.9732843
"Brown Noddy (B)","B5181",-16.60690072,145.9732853
"Brown Noddy (B)","B5182",-16.60689353,145.9732963
"Brown Noddy (B)","B5183",-16.60689678,145.9732954
"Brown Noddy (B)","B5184",-16.60689914,145.9732951
"Brown Noddy (B)","B5185",-16.60689189,145.9732928
"Brown Noddy (B)","B5186",-16.60689482,145.9732909
"Brown Noddy (B)","B5187",-16.6068951,145.9732849
"Brown Noddy (B)","B5188",-16.60689139,145.9732837
"Brown Noddy (B)","B5189",-16.60688734,145.9732827
"Brown Noddy (B)","B5190",-16.60688882,145.9732858
"Brown Noddy (B)","B5191",-16.60688925,145.9732904
"Brown Noddy (B)","B5192",-16.60688927,145.973277
"Brown Noddy (B)","B5193",-16.60688874,145.9732721
"Brown Noddy (B)","B5194",-16.60690463,145.9732742
"Brown Noddy (B)","B5195",-16.60690546,145.9732668
"Brown Noddy (B)","B5196",-16.6069118,145.973269
"Brown Noddy (B)","B5197",-16.60691064,145.9732738
"Brown Noddy (B)","B5198",-16.60691359,145.9732735
"Brown Noddy (B)","B5199",-16.60691743,145.9732732
"Brown Noddy (B)","B5200",-16.60691939,145.9732759
"Brown Noddy (B)","B5201",-16.60692155,145.9732724
"Brown Noddy (B)","B5202",-16.60692136,145.9732752
"Brown Noddy (B)","B5203",-16.60692284,145.9732748
"Brown Noddy (B)","B5204",-16.60692396,145.9732725
"Brown Noddy (B)","B5205",-16.60692241,145.9732711
"Brown Noddy (B)","B5206",-16.60692218,145.9732692
"Brown Noddy (B)","B5207",-16.60692591,145.9732688
"Brown Noddy (B)","B5208",-16.60692437,145.9732658
"Brown Noddy (B)","B5209",-16.60692494,145.973263
"Brown Noddy (B)","B5210",-16.60692863,145.9732803
"Brown Noddy (B)","B5211",-16.6068785,145.9732447
"Brown Noddy (B)","B5212",-16.60688052,145.9732432
"Brown Noddy (B)","B5213",-16.60688082,145.9732377
"Brown Noddy (B)","B5214",-16.60687913,145.9732469
"Brown Noddy (B)","B5215",-16.60688023,145.9732498
"Brown Noddy (B)","B5216",-16.60687968,145.9732524
"Brown Noddy (B)","B5217",-16.6068777,145.9732512
"Brown Noddy (B)","B5218",-16.60688034,145.9732547
"Brown Noddy (B)","B5219",-16.60688214,145.9732562
"Brown Noddy (B)","B5220",-16.60688052,145.9732577
"Brown Noddy (B)","B5221",-16.60688394,145.9732556
"Brown Noddy (B)","B5222",-16.60688582,145.9732549
"Brown Noddy (B)","B5223",-16.60688692,145.9732529
"Brown Noddy (B)","B5224",-16.60688155,145.9732535
"Brown Noddy (B)","B5225",-16.60688266,145.973252
"Brown Noddy (B)","B5226",-16.60688225,145.9732494
"Brown Noddy (B)","B5227",-16.60688152,145.9732474
"Brown Noddy (B)","B5228",-16.60688516,145.9732457
"Brown Noddy (B)","B5229",-16.60688743,145.9732494
"Brown Noddy (B)","B5230",-16.60688872,145.9732456
"Brown Noddy (B)","B5231",-16.60688993,145.9732484
"Brown Noddy (B)","B5232",-16.60689096,145.9732475
"Brown Noddy (B)","B5233",-16.60688795,145.9732425
"Brown Noddy (B)","B5234",-16.60689273,145.9732477
"Brown Noddy (B)","B5235",-16.60689807,145.97324
"Brown Noddy (B)","B5236",-16.6068974,145.9732375
"Brown Noddy (B)","B5237",-16.6068983,145.9732337
"Brown Noddy (B)","B5238",-16.606907,145.9732337
"Brown Noddy (B)","B5239",-16.60695619,145.9732614
"Brown Noddy (B)","B5240",-16.60696058,145.9732575
"Brown Noddy (B)","B5241",-16.60696264,145.9732549
"Brown Noddy (B)","B5242",-16.60696975,145.9732462
"Brown Noddy (B)","B5243",-16.60696492,145.9732404
"Brown Noddy (B)","B5244",-16.60696108,145.9732344
"Brown Noddy (B)","B5245",-16.60696191,145.9732329
"Brown Noddy (B)","B5246",-16.60696006,145.9732397
"Brown Noddy (B)","B5247",-16.60695651,145.9732426
"Brown Noddy (B)","B5248",-16.60695483,145.9732482
"Brown Noddy (B)","B5249",-16.60695922,145.9732505
"Brown Noddy (B)","B5250",-16.60695862,145.9732514
"Brown Noddy (B)","B5251",-16.60697611,145.9731473
"Brown Noddy (B)","B5252",-16.60689317,145.973194
"Brown Noddy (B)","B5253",-16.60688605,145.9731966
"Brown Noddy (B)","B5254",-16.6069145,145.9732346
"Brown Noddy (B)","B5255",-16.6069198,145.9732407
"Brown Noddy (B)","B5256",-16.60692365,145.9732479
"Brown Noddy (B)","B5257",-16.60692428,145.9732509
"Brown Noddy (B)","B5258",-16.60692031,145.9732471
"Brown Noddy (B)","B5259",-16.60692763,145.9732617
"Brown Noddy (B)","B5260",-16.60694442,145.9732579
"Brown Noddy (B)","B5261",-16.60694176,145.9732616
"Brown Noddy (B)","B5262",-16.6069402,145.9732583
"Brown Noddy (B)","B5263",-16.60694217,145.9732563
"Brown Noddy (B)","B5264",-16.60693601,145.9732595
"Brown Noddy (B)","B5265",-16.60693401,145.9732562
"Brown Noddy (B)","B5266",-16.60693248,145.9732561
"Brown Noddy (B)","B5267",-16.6069317,145.9732595
"Brown Noddy (B)","B5268",-16.60693485,145.9732531
"Brown Noddy (B)","B5269",-16.60693881,145.9732517
"Brown Noddy (B)","B5270",-16.60693846,145.9732437
"Brown Noddy (B)","B5271",-16.60693927,145.9732476
"Brown Noddy (B)","B5272",-16.60694141,145.9732507
"Brown Noddy (B)","B5273",-16.60693338,145.9732462
"Brown Noddy (B)","B5274",-16.60693374,145.9732491
"Brown Noddy (B)","B5275",-16.60693042,145.9732568
"Brown Noddy (B)","B5276",-16.60692888,145.9732563
"Brown Noddy (B)","B5277",-16.60694523,145.9732294
"Brown Noddy (B)","B5278",-16.60694806,145.9732256
"Brown Noddy (B)","B5279",-16.60694829,145.9732214
"Brown Noddy (B)","B5280",-16.60694688,145.9732218
"Brown Noddy (B)","B5281",-16.60694561,145.9732233
"Brown Noddy (B)","B5282",-16.60694425,145.9732222
"Brown Noddy (B)","B5283",-16.60694691,145.973219
"Brown Noddy (B)","B5284",-16.60694454,145.9732189
"Brown Noddy (B)","B5285",-16.6069478,145.9732145
"Brown Noddy (B)","B5286",-16.60694731,145.9732134
"Brown Noddy (B)","B5287",-16.6069088,145.9731733
"Brown Noddy (B)","B5288",-16.60690669,145.9731826
"Brown Noddy (B)","B5289",-16.60690721,145.9731876
"Brown Noddy (B)","B5290",-16.60690201,145.9731828
"Brown Noddy (B)","B5291",-16.60692149,145.9731859
"Brown Noddy (B)","B5292",-16.6069243,145.9731834
"Brown Noddy (B)","B5293",-16.60693028,145.9731845
"Brown Noddy (B)","B5294",-16.60692416,145.9731908
"Brown Noddy (B)","B5295",-16.60692691,145.973187
"Brown Noddy (B)","B5296",-16.60693121,145.9731885
"Brown Noddy (B)","B5297",-16.60692086,145.9731935
"Brown Noddy (B)","B5298",-16.60691874,145.9731938
"Brown Noddy (B)","B5299",-16.60692036,145.9732007
"Brown Noddy (B)","B5300",-16.60694223,145.9732043
"Brown Noddy (B)","B5301",-16.60694544,145.9732083
"Brown Noddy (B)","B5302",-16.60695053,145.9732002
"Brown Noddy (B)","B5303",-16.60694943,145.9731969
"Brown Noddy (B)","B5304",-16.60692695,145.973226
"Brown Noddy (B)","B5305",-16.60691186,145.9732442
"Brown Noddy (B)","B5306",-16.60692097,145.9732595
"Brown Noddy (B)","B5307",-16.60692673,145.9732549
"Brown Noddy (B)","B5308",-16.60692734,145.9732517
"Brown Noddy (B)","B5309",-16.6069248,145.9732543
"Brown Noddy (B)","B5310",-16.60692589,145.9732567
"Brown Noddy (B)","B5311",-16.60692432,145.9732594
"Brown Noddy (B)","B5312",-16.60692538,145.9732598
"Brown Noddy (B)","B5313",-16.60692774,145.973259
"Brown Noddy (B)","B5314",-16.60692412,145.9732562
"Brown Noddy (B)","B5315",-16.60697249,145.9731197
"Brown Noddy (B)","B5316",-16.60697564,145.9731177
"Brown Noddy (B)","B5317",-16.60696998,145.9731215
"Brown Noddy (B)","B5318",-16.60698637,145.9731224
"Brown Noddy (B)","B5319",-16.60698975,145.9731282
"Brown Noddy (B)","B5320",-16.60698915,145.9731312
"Brown Noddy (B)","B5321",-16.60698868,145.9731343
"Brown Noddy (B)","B5322",-16.60698708,145.9731354
"Brown Noddy (B)","B5323",-16.60698712,145.9731378
"Brown Noddy (B)","B5324",-16.60698644,145.9731399
"Brown Noddy (B)","B5325",-16.60698921,145.9731397
"Brown Noddy (B)","B5326",-16.6069894,145.9731422
"Brown Noddy (B)","B5327",-16.60698957,145.9731442
"Brown Noddy (B)","B5328",-16.60698705,145.973142
"Brown Noddy (B)","B5329",-16.60698553,145.973143
"Brown Noddy (B)","B5330",-16.60698599,145.973145
"Brown Noddy (B)","B5331",-16.6069888,145.9731471
"Brown Noddy (B)","B5332",-16.60699032,145.9731486
"Brown Noddy (B)","B5333",-16.6069894,145.9731496
"Brown Noddy (B)","B5334",-16.60699159,145.9731488
"Brown Noddy (B)","B5335",-16.60699153,145.9731508
"Brown Noddy (B)","B5336",-16.60699183,145.973143
"Brown Noddy (B)","B5337",-16.60698312,145.973142
"Brown Noddy (B)","B5338",-16.60698604,145.9731506
"Brown Noddy (B)","B5339",-16.60698579,145.9731528
"Brown Noddy (B)","B5340",-16.606987,145.9731551
"Brown Noddy (B)","B5341",-16.60699064,145.9731554
"Brown Noddy (B)","B5342",-16.60698961,145.9731601
"Brown Noddy (B)","B5343",-16.60699278,145.9731642
"Brown Noddy (B)","B5344",-16.60698611,145.9731615
"Brown Noddy (B)","B5345",-16.60698607,145.973157
"Brown Noddy (B)","B5346",-16.60698386,145.9731568
"Brown Noddy (B)","B5347",-16.60698142,145.9731525
"Brown Noddy (B)","B5348",-16.60697929,145.9731555
"Brown Noddy (B)","B5349",-16.60697574,145.9731525
"Brown Noddy (B)","B5350",-16.60697496,145.9731552
"Brown Noddy (B)","B5351",-16.60697421,145.9731591
"Brown Noddy (B)","B5352",-16.60697767,145.9731595
"Brown Noddy (B)","B5353",-16.60697671,145.9731627
"Brown Noddy (B)","B5354",-16.60697642,145.9731671
"Brown Noddy (B)","B5355",-16.60697999,145.9731682
"Brown Noddy (B)","B5356",-16.60698399,145.9731659
"Brown Noddy (B)","B5357",-16.6069819,145.9731599
"Brown Noddy (B)","B5358",-16.60699656,145.9731474
"Brown Noddy (B)","B5359",-16.60697797,145.9731345
"Brown Noddy (B)","B5360",-16.60696995,145.9731386
"Brown Noddy (B)","B5361",-16.60697225,145.9731417
"Brown Noddy (B)","B5362",-16.60697058,145.9731421
"Brown Noddy (B)","B5363",-16.60697022,145.9731445
"Brown Noddy (B)","B5364",-16.60696726,145.9731446
"Brown Noddy (B)","B5365",-16.60697004,145.9731522
"Brown Noddy (B)","B5366",-16.60697357,145.9731616
"Brown Noddy (B)","B5367",-16.60697072,145.9731636
"Brown Noddy (B)","B5368",-16.60696879,145.9731578
"Brown Noddy (B)","B5369",-16.60697061,145.9731539
"Brown Noddy (B)","B5370",-16.60696683,145.9731226
"Brown Noddy (B)","B5371",-16.60696452,145.9731236
"Brown Noddy (B)","B5372",-16.60696286,145.9731218
"Brown Noddy (B)","B5373",-16.60696411,145.9731184
"Brown Noddy (B)","B5374",-16.60695746,145.9731276
"Brown Noddy (B)","B5375",-16.60695043,145.9730714
"Brown Noddy (B)","B5376",-16.606951,145.9730703
"Brown Noddy (B)","B5377",-16.60695447,145.9730696
"Brown Noddy (B)","B5378",-16.60695612,145.9730684
"Brown Noddy (B)","B5379",-16.60692932,145.9730843
"Brown Noddy (B)","B5380",-16.60692929,145.9730816
"Brown Noddy (B)","B5381",-16.60693316,145.9730805
"Brown Noddy (B)","B5382",-16.60693987,145.9730773
"Brown Noddy (B)","B5383",-16.60693623,145.9730828
"Brown Noddy (B)","B5384",-16.60693889,145.9730836
"Brown Noddy (B)","B5385",-16.60694444,145.9730809
"Brown Noddy (B)","B5386",-16.60694592,145.97308
"Brown Noddy (B)","B5387",-16.60694641,145.9730852
"Brown Noddy (B)","B5388",-16.606948,145.9730848
"Brown Noddy (B)","B5389",-16.60695069,145.9730866
"Brown Noddy (B)","B5390",-16.60695132,145.9730858
"Brown Noddy (B)","B5391",-16.6069495,145.9730901
"Brown Noddy (B)","B5392",-16.60694447,145.9730884
"Brown Noddy (B)","B5393",-16.606939,145.9730891
"Brown Noddy (B)","B5394",-16.60693041,145.9730877
"Brown Noddy (B)","B5395",-16.60692755,145.9730857
"Brown Noddy (B)","B5396",-16.60693296,145.9730847
"Brown Noddy (B)","B5397",-16.60693377,145.9730875
"Brown Noddy (B)","B5398",-16.60693637,145.9730854
"Brown Noddy (B)","B5399",-16.60693079,145.9730906
"Brown Noddy (B)","B5400",-16.60692781,145.973092
"Brown Noddy (B)","B5401",-16.60693018,145.9730925
"Brown Noddy (B)","B5402",-16.60693253,145.9730922
"Brown Noddy (B)","B5403",-16.60693594,145.9730921
"Brown Noddy (B)","B5404",-16.60693941,145.9730935
"Brown Noddy (B)","B5405",-16.60694592,145.9730924
"Brown Noddy (B)","B5406",-16.60695335,145.9730946
"Brown Noddy (B)","B5407",-16.60695031,145.9730971
"Brown Noddy (B)","B5408",-16.60694716,145.9730958
"Brown Noddy (B)","B5409",-16.60694652,145.9730969
"Brown Noddy (B)","B5410",-16.60694314,145.9730959
"Brown Noddy (B)","B5411",-16.60695609,145.9731062
"Brown Noddy (B)","B5412",-16.6069479,145.9730984
"Brown Noddy (B)","B5413",-16.60694986,145.9731035
"Brown Noddy (B)","B5414",-16.60695109,145.973107
"Brown Noddy (B)","B5415",-16.60695307,145.973103
"Brown Noddy (B)","B5416",-16.60692939,145.9731165
"Brown Noddy (B)","B5417",-16.60693325,145.9731166
"Brown Noddy (B)","B5418",-16.60693462,145.9731198
"Brown Noddy (B)","B5419",-16.60695227,145.9731309
"Brown Noddy (B)","B5420",-16.6069599,145.9731409
"Brown Noddy (B)","B5421",-16.60696081,145.9731434
"Brown Noddy (B)","B5422",-16.60696436,145.9731431
"Brown Noddy (B)","B5423",-16.60696166,145.9731459
"Brown Noddy (B)","B5424",-16.6069582,145.9731478
"Brown Noddy (B)","B5425",-16.60695927,145.9731518
"Brown Noddy (B)","B5426",-16.606963,145.9731502
"Brown Noddy (B)","B5427",-16.60696539,145.9731548
"Brown Noddy (B)","B5428",-16.60696243,145.9731564
"Brown Noddy (B)","B5429",-16.60695977,145.9731549
"Brown Noddy (B)","B5430",-16.60695995,145.9731577
"Brown Noddy (B)","B5431",-16.60695674,145.973155
"Brown Noddy (B)","B5432",-16.60695549,145.9731528
"Brown Noddy (B)","B5433",-16.6069569,145.9731591
"Brown Noddy (B)","B5434",-16.60696434,145.9731296
"Brown Noddy (B)","B5435",-16.6069663,145.9731347
"Brown Noddy (B)","B5436",-16.60696493,145.973135
"Brown Noddy (B)","B5437",-16.60695653,145.9731449
"Brown Noddy (B)","B5438",-16.60695268,145.9731496
"Brown Noddy (B)","B5439",-16.60695309,145.9731456
"Brown Noddy (B)","B5440",-16.60694991,145.9731474
"Brown Noddy (B)","B5441",-16.60694895,145.9731527
"Brown Noddy (B)","B5442",-16.60694675,145.9731438
"Brown Noddy (B)","B5443",-16.60694461,145.9731403
"Brown Noddy (B)","B5444",-16.60694588,145.973146
"Brown Noddy (B)","B5445",-16.60694586,145.9731477
"Brown Noddy (B)","B5446",-16.60694147,145.9731477
"Brown Noddy (B)","B5447",-16.60694354,145.973153
"Brown Noddy (B)","B5448",-16.60694554,145.9731513
"Brown Noddy (B)","B5449",-16.60694602,145.973155
"Brown Noddy (B)","B5450",-16.60694702,145.9731581
"Brown Noddy (B)","B5451",-16.606952,145.973157
