OID_,LAYER,NAME,LAT,LONG
2677,Noddy Sp. (B),B1569,-16.606629828599999,145.974726411999995
2678,Noddy Sp. (B),B1570,-16.606631676100001,145.974726750999992
2679,Noddy Sp. (B),B1571,-16.606632491100001,145.974724017000000
2680,Noddy Sp. (B),B1572,-16.606632817200001,145.974727370000011
2681,Noddy Sp. (B),B1573,-16.606633659400000,145.974729849999989
2682,Noddy Sp. (B),B1574,-16.606632137900000,145.974717790000000
2683,Noddy Sp. (B),B1575,-16.606633414899999,145.974720663999989
2684,Noddy Sp. (B),B1576,-16.606634718999999,145.974718974000012
2685,Noddy Sp. (B),B1577,-16.606633713699999,145.974716663000009
2686,Noddy Sp. (B),B1578,-16.606635778600001,145.974717255000002
2687,Noddy Sp. (B),B1579,-16.606635887200000,145.974715564000007
2688,Noddy Sp. (B),B1580,-16.606636566500001,145.974711958000000
2689,Noddy Sp. (B),B1581,-16.606637354400000,145.974715621000001
2690,Noddy Sp. (B),B1582,-16.606638413900001,145.974712352000012
2691,Noddy Sp. (B),B1583,-16.606638413900001,145.974710012999992
2692,Noddy Sp. (B),B1584,-16.606638848700001,145.974705448999998
2693,Noddy Sp. (B),B1585,-16.606639256200001,145.974701785999997
2694,Noddy Sp. (B),B1586,-16.606638984500002,145.974700151000008
2695,Noddy Sp. (B),B1587,-16.606642923999999,145.974707956000003
2696,Noddy Sp. (B),B1588,-16.606640994999999,145.974710211000001
2697,Noddy Sp. (B),B1589,-16.606642462100002,145.974711759999991
2698,Noddy Sp. (B),B1590,-16.606641511199999,145.974714691000003
2699,Noddy Sp. (B),B1591,-16.606639310500000,145.974714521999999
2700,Noddy Sp. (B),B1592,-16.606644527000000,145.974705139000008
2701,Noddy Sp. (B),B1593,-16.606645966900000,145.974702828000005
2702,Noddy Sp. (B),B1594,-16.606644907300002,145.974699503000011
2703,Noddy Sp. (B),B1595,-16.606641973100000,145.974697221000014
2704,Noddy Sp. (B),B1596,-16.606640832000000,145.974699643999998
2705,Noddy Sp. (B),B1597,-16.606640669000001,145.974695811999993
2706,Noddy Sp. (B),B1598,-16.606643766200001,145.974694994999993
2707,Noddy Sp. (B),B1599,-16.606645586500001,145.974692965999992
2708,Noddy Sp. (B),B1600,-16.606645966900000,145.974688485999991
2709,Noddy Sp. (B),B1601,-16.606642747500000,145.974700162999994
2710,CRTE Runner (FRUN),FRUN198,-16.606633426999998,145.974737033999986
2711,CRTE Runner (FRUN),FRUN199,-16.606631588500001,145.974737454999996
2712,CRTE Runner (FRUN),FRUN200,-16.606634474400000,145.974738629999990
2713,CRTE Runner (FRUN),FRUN201,-16.606627612400001,145.974732977000002
2714,CRTE Runner (FRUN),FRUN202,-16.606629386700000,145.974735438000010
2715,Crested Tern FS (FFS),FFS741,-16.606627142099999,145.974727677999994
2716,Crested Tern FS (FFS),FFS742,-16.606626800099999,145.974732222999990
2717,Crested Tern FS (FFS),FFS743,-16.606627911699999,145.974737632999990
2718,Crested Tern FS (FFS),FFS744,-16.606628638499998,145.974733619999995
2719,Crested Tern FS (FFS),FFS745,-16.606629686000002,145.974736879000005
2720,Crested Tern FS (FFS),FFS746,-16.606628211000000,145.974742088999989
2721,Crested Tern FS (FFS),FFS747,-16.606632807000000,145.974734640000008
2722,Crested Tern FS (FFS),FFS748,-16.606634517200000,145.974724729999991
2723,Crested Tern FS (FFS),FFS749,-16.606636654900001,145.974723000000012
2724,Crested Tern FS (FFS),FFS750,-16.606636932800001,145.974725704999997
2725,Crested Tern FS (FFS),FFS751,-16.606641807700001,145.974704500999991
2726,Crested Tern FS (FFS),FFS752,-16.606645744200002,145.974711662999994
2727,Crested Tern FS (FFS),FFS753,-16.606645295300002,145.974696587000011
2728,Crested Tern FS (FFS),FFS754,-16.606646369500002,145.974670489999994
2729,Crested Tern FS (FFS),FFS755,-16.606653759000000,145.974674966000009
2730,Crested Tern FS (FFS),FFS756,-16.606651548999999,145.974682164000001
2731,Crested Tern FS (FFS),FFS757,-16.606654760300000,145.974673211000010
2732,Crested Tern FS (FFS),FFS758,-16.606652999300000,145.974668197999989
2733,Crested Tern FS (FFS),FFS759,-16.606649995200002,145.974669164999995
2734,Crested Tern FS (FFS),FFS760,-16.606656072500002,145.974669594000005
2735,Crested Tern FS (FFS),FFS761,-16.606657177399999,145.974663721000013
2736,Crested Tern FS (FFS),FFS762,-16.606653241000000,145.974660354999997
2737,Crested Tern FS (FFS),FFS763,-16.606651169199999,145.974654552999993
2738,Crested Tern FS (FFS),FFS764,-16.606662046400000,145.974655799999994
2739,Crested Tern FS (FFS),FFS765,-16.606663542800000,145.974654025999996
2740,Crested Tern FS (FFS),FFS766,-16.606660443100001,145.974653162000010
2741,Crested Tern FS (FFS),FFS767,-16.606658519200000,145.974653671999988
2742,Crested Tern FS (FFS),FFS768,-16.606658733000000,145.974655689000002
2743,Crested Tern FS (FFS),FFS769,-16.606658433700002,145.974657218999994
2744,Crested Tern FS (FFS),FFS770,-16.606655697400001,145.974657595999986
2745,Crested Tern FS (FFS),FFS771,-16.606653083400001,145.974642526999986
2746,Crested Tern FS (FFS),FFS772,-16.606656847200000,145.974646072000013
2747,Crested Tern FS (FFS),FFS773,-16.606661370600001,145.974647898999990
2748,Crested Tern FS (FFS),FFS774,-16.606659678700002,145.974649473999989
2749,Crested Tern FS (FFS),FFS775,-16.606665307099998,145.974648615000007
2750,Crested Tern FS (FFS),FFS776,-16.606662371999999,145.974643350999997
2751,Crested Tern FS (FFS),FFS777,-16.606659609600001,145.974643708999992
2752,Crested Tern FS (FFS),FFS778,-16.606659487999998,145.974641745000014
2753,Crested Tern FS (FFS),FFS779,-16.606663672000000,145.974639997999986
2754,Crested Tern FS (FFS),FFS780,-16.606665274899999,145.974641464000001
2755,Crested Tern FS (FFS),FFS781,-16.606664541400001,145.974636814000007
2756,Crested Tern FS (FFS),FFS782,-16.606665818300002,145.974635124000002
2757,Crested Tern FS (FFS),FFS783,-16.606663807800000,145.974633770999986
2758,Crested Tern FS (FFS),FFS784,-16.606660819199998,145.974632278000001
2759,Crested Tern FS (FFS),FFS785,-16.606665899799999,145.974632643999996
2760,Crested Tern FS (FFS),FFS786,-16.606666578999999,145.974630531000003
2761,Crested Tern FS (FFS),FFS787,-16.606668100499999,145.974627430999988
2762,Crested Tern FS (FFS),FFS788,-16.606669649099999,145.974627290999990
2763,Crested Tern FS (FFS),FFS789,-16.606667529900001,145.974624866999989
2764,Crested Tern FS (FFS),FFS790,-16.606668073300000,145.974621796000008
2765,Crested Tern FS (FFS),FFS791,-16.606669920800002,145.974624755000008
2766,Crested Tern FS (FFS),FFS792,-16.606673072400000,145.974621740000003
2767,Crested Tern FS (FFS),FFS793,-16.606671578099998,145.974618357999987
2768,Crested Tern FS (FFS),FFS794,-16.606673045200001,145.974615483999997
2769,Crested Tern FS (FFS),FFS795,-16.606672936599999,145.974618442999997
2770,Crested Tern FS (FFS),FFS796,-16.606672501900000,145.974612947999987
2771,Crested Tern FS (FFS),FFS797,-16.606674458000001,145.974610243000001
2772,Crested Tern FS (FFS),FFS798,-16.606671143400000,145.974609482999995
2773,Crested Tern FS (FFS),FFS799,-16.606676006600001,145.974610017999993
2774,Crested Tern FS (FFS),FFS800,-16.606677011900000,145.974619880000006
2775,CRTE Runner (FRUN),FRUN203,-16.606671091799999,145.974620678999997
2776,CRTE Runner (FRUN),FRUN204,-16.606665386300001,145.974628652999996
2777,CRTE Runner (FRUN),FRUN205,-16.606658947300001,145.974629724000010
2778,CRTE Runner (FRUN),FRUN206,-16.606661093600000,145.974634430000009
2779,CRTE Runner (FRUN),FRUN207,-16.606662615099999,145.974638317999990
2780,CRTE Runner (FRUN),FRUN208,-16.606665467799999,145.974643361999995
2781,CRTE Runner (FRUN),FRUN209,-16.606671417800001,145.974648094999992
2782,CRTE Runner (FRUN),FRUN210,-16.606662452100000,145.974645503000005
2783,CRTE Runner (FRUN),FRUN211,-16.606661473999999,145.974645221000003
2784,CRTE Runner (FRUN),FRUN212,-16.606660658900001,145.974642797999991
2785,CRTE Runner (FRUN),FRUN213,-16.606659083099998,145.974646347999993
2786,CRTE Runner (FRUN),FRUN214,-16.606661800000001,145.974654181999995
2787,CRTE Runner (FRUN),FRUN215,-16.606655415300001,145.974647925999989
2788,CRTE Runner (FRUN),FRUN216,-16.606652997299999,145.974651730000005
2789,CRTE Runner (FRUN),FRUN217,-16.606655958699999,145.974653364999995
2790,CRTE Runner (FRUN),FRUN218,-16.606660169900000,145.974659169000006
2791,CRTE Runner (FRUN),FRUN219,-16.606650986799998,145.974662071000012
2792,CRTE Runner (FRUN),FRUN220,-16.606654247100000,145.974665114000004
2793,Noddy Sp. (B),B1602,-16.606648495400002,145.974680623000012
2794,Noddy Sp. (B),B1603,-16.606648388499998,145.974677985000000
2795,Noddy Sp. (B),B1604,-16.606647683100000,145.974675501999997
2796,Noddy Sp. (B),B1605,-16.606648003699998,145.974673107000001
2797,Noddy Sp. (B),B1606,-16.606649778000001,145.974671599999994
2798,Noddy Sp. (B),B1607,-16.606657975600001,145.974660461000013
2799,Noddy Sp. (B),B1608,-16.606661394100001,145.974639725999992
2800,Noddy Sp. (B),B1609,-16.606679833099999,145.974598864999990
2801,Noddy Sp. (B),B1610,-16.606680351100000,145.974591917999987
2802,Noddy Sp. (B),B1611,-16.606682630000002,145.974591739000005
2803,Noddy Sp. (B),B1612,-16.606682526499998,145.974588336000011
2804,Noddy Sp. (B),B1613,-16.606692741800000,145.974544387999998
2805,Noddy Sp. (B),B1614,-16.606697985400000,145.974540697000009
2806,Noddy Sp. (B),B1615,-16.606697442100000,145.974532665999988
2807,Noddy Sp. (B),B1616,-16.606696844300000,145.974530186999999
2808,Noddy Sp. (B),B1617,-16.606700615400001,145.974518730000000
2809,Noddy Sp. (B),B1618,-16.606705104300001,145.974511495999991
2810,Noddy Sp. (B),B1619,-16.606706278299999,145.974510027000008
2811,Noddy Sp. (B),B1620,-16.606708350100000,145.974507592000009
2812,Noddy Sp. (B),B1621,-16.606706658200000,145.974503437999999
2813,Noddy Sp. (B),B1622,-16.606710421900001,145.974494950999997
2814,Noddy Sp. (B),B1623,-16.606710101400001,145.974492101000010
2815,Noddy Sp. (B),B1624,-16.606711803100001,145.974491978999993
2816,Noddy Sp. (B),B1625,-16.606719779599999,145.974476686999992
2817,Onychoprion Sp. (D),D10,-16.606682130399999,145.974492851999997
2818,CRTE Runner (FRUN),FRUN221,-16.606607811500002,145.974623986000012
2819,CRTE Runner (FRUN),FRUN222,-16.606589242900000,145.974599576000003
2820,CRTE Runner (FRUN),FRUN223,-16.606666001099999,145.974604695000011
2821,Crested Tern Other (FO),FO38,-16.606571841499999,145.974595268999991
2822,Crested Tern FS (FFS),FFS801,-16.606571912400000,145.974611591000013
2823,Crested Tern FS (FFS),FFS802,-16.606576874500000,145.974613502000011
2824,Crested Tern FS (FFS),FFS803,-16.606580986000001,145.974598797999988
2825,Crested Tern FS (FFS),FFS804,-16.606591406600000,145.974612987000000
2826,Crested Tern FS (FFS),FFS805,-16.606600125800000,145.974611810999988
2827,Crested Tern FS (FFS),FFS806,-16.606666687099999,145.974607408999987
2828,Crested Tern FS (FFS),FFS807,-16.606648173200000,145.974561517000012
2829,Crested Tern Other (FO),FO30,-16.606662572899999,145.974584007000004
2830,Crested Tern Other (FO),FO31,-16.606680880900001,145.974607679000002
2831,CRTE Runner (FRUN),FRUN224,-16.606682899500001,145.974573627000012
2832,CRTE Runner (FRUN),FRUN225,-16.606685725100000,145.974573824999993
2833,CRTE Runner (FRUN),FRUN226,-16.606686540100000,145.974575149000003
2834,CRTE Runner (FRUN),FRUN227,-16.606681405200000,145.974579263000010
2835,CRTE Runner (FRUN),FRUN228,-16.606678832600000,145.974591464000014
2836,CRTE Runner (FRUN),FRUN229,-16.606680115200000,145.974586386999988
2837,CRTE Runner (FRUN),FRUN230,-16.606678405099998,145.974585678000011
2838,CRTE Runner (FRUN),FRUN231,-16.606679666300000,145.974588936999993
2839,CRTE Runner (FRUN),FRUN232,-16.606680243500001,145.974587984000010
2840,CRTE Runner (FRUN),FRUN233,-16.606678554700000,145.974588404999992
2841,CRTE Runner (FRUN),FRUN234,-16.606684030499999,145.974577011000008
2842,CRTE Runner (FRUN),FRUN235,-16.606686151100000,145.974560002000004
2843,CRTE Runner (FRUN),FRUN236,-16.606687726899999,145.974561467999990
2844,CRTE Runner (FRUN),FRUN237,-16.606694274599999,145.974550760000000
2845,CRTE Runner (FRUN),FRUN238,-16.606695633000001,145.974536249000010
2846,CRTE Runner (FRUN),FRUN239,-16.606695035300000,145.974534615000010
2847,CRTE Runner (FRUN),FRUN240,-16.606702669699999,145.974527176000009
2848,CRTE Runner (FRUN),FRUN241,-16.606701854699999,145.974512213999986
2849,CRTE Runner (FRUN),FRUN242,-16.606707994899999,145.974510579999986
2850,CRTE Runner (FRUN),FRUN243,-16.606710793200001,145.974504042999996
2851,CRTE Runner (FRUN),FRUN244,-16.606714107900000,145.974500126000009
2852,Crested Tern FS (FFS),FFS808,-16.606683299099998,145.974496046000013
2853,Crested Tern FS (FFS),FFS809,-16.606702654900001,145.974490986999996
2854,Crested Tern FS (FFS),FFS810,-16.606708485900000,145.974496756000008
2855,Crested Tern FS (FFS),FFS811,-16.606705306999999,145.974499425000005
2856,Crested Tern FS (FFS),FFS812,-16.606710235200001,145.974500315000000
2857,Crested Tern FS (FFS),FFS813,-16.606705559300000,145.974506611999999
2858,Crested Tern FS (FFS),FFS814,-16.606703944600000,145.974509176999987
2859,Crested Tern FS (FFS),FFS815,-16.606701596499999,145.974514722000009
2860,Crested Tern FS (FFS),FFS816,-16.606708260900000,145.974515365999991
2861,Crested Tern FS (FFS),FFS817,-16.606704980500002,145.974520737999995
2862,Crested Tern FS (FFS),FFS818,-16.606703702899999,145.974524390999989
2863,Crested Tern FS (FFS),FFS819,-16.606698350700000,145.974526109999999
2864,Crested Tern FS (FFS),FFS820,-16.606695243000001,145.974527757000004
2865,Crested Tern FS (FFS),FFS821,-16.606693412900000,145.974535671000012
2866,Crested Tern FS (FFS),FFS822,-16.606712266300001,145.974495885000010
2867,Crested Tern FS (FFS),FFS823,-16.606712853299999,145.974500898999992
2868,Crested Tern FS (FFS),FFS824,-16.606712369899999,145.974504550999995
2869,Crested Tern FS (FFS),FFS825,-16.606713751099999,145.974509243000000
2870,Crested Tern FS (FFS),FFS826,-16.606713422300000,145.974498678000003
2871,Crested Tern FS (FFS),FFS827,-16.606713935300000,145.974490276000012
2872,Crested Tern FS (FFS),FFS828,-16.606716137100001,145.974493800999994
2873,Crested Tern FS (FFS),FFS829,-16.606713443600000,145.974485221000009
2874,Crested Tern FS (FFS),FFS830,-16.606717868699999,145.974492227000013
2875,Crested Tern FS (FFS),FFS831,-16.606684641099999,145.974527067999986
2876,Crested Tern FS (FFS),FFS832,-16.606694164299999,145.974540995000012
2877,Crested Tern FS (FFS),FFS833,-16.606695656399999,145.974544681999987
2878,Crested Tern FS (FFS),FFS834,-16.606694559299999,145.974547413000010
2879,Crested Tern FS (FFS),FFS835,-16.606697016900000,145.974546457000002
2880,Crested Tern FS (FFS),FFS836,-16.606693067199998,145.974548094999989
2881,Crested Tern FS (FFS),FFS837,-16.606687098700000,145.974552464999988
2882,Crested Tern FS (FFS),FFS838,-16.606690082899998,145.974554331000007
2883,Crested Tern FS (FFS),FFS839,-16.606692935500000,145.974553237999999
2884,Crested Tern FS (FFS),FFS840,-16.606690126800000,145.974557744000009
2885,Crested Tern FS (FFS),FFS841,-16.606690521800001,145.974560747999988
2886,Crested Tern FS (FFS),FFS842,-16.606688459200001,145.974567393000001
2887,Crested Tern FS (FFS),FFS843,-16.606686616000001,145.974568440000013
2888,Crested Tern FS (FFS),FFS844,-16.606685826000000,145.974570851999999
2889,Crested Tern FS (FFS),FFS845,-16.606685123900000,145.974577498000002
2890,Crested Tern FS (FFS),FFS846,-16.606680208699999,145.974582685999991
2891,Crested Tern FS (FFS),FFS847,-16.606677443900001,145.974584096999990
2892,Crested Tern FS (FFS),FFS848,-16.606684509499999,145.974585963000010
2893,Crested Tern FS (FFS),FFS849,-16.606676610099999,145.974591833999995
2894,Crested Tern FS (FFS),FFS850,-16.606678804300000,145.974593927999990
2895,Crested Tern FS (FFS),FFS851,-16.606671299900000,145.974601710999991
2896,Crested Tern FS (FFS),FFS852,-16.606675688500001,145.974604486999993
2897,Crested Tern FS (FFS),FFS853,-16.606679287100000,145.974602303000012
2898,Crested Tern FS (FFS),FFS854,-16.606675907900001,145.974598525000005
2899,Crested Tern FS (FFS),FFS855,-16.606678453200001,145.974608173999997
2900,Crested Tern FS (FFS),FFS856,-16.606700183299999,145.974536330000007
2901,Crested Tern FS (FFS),FFS857,-16.606717803500000,145.974483023999994
2902,Crested Tern FS (FFS),FFS858,-16.606720773100001,145.974486033000005
2903,Crested Tern FS (FFS),FFS859,-16.606721670799999,145.974483096000000
2904,Crested Tern FS (FFS),FFS860,-16.606719184700001,145.974478441000002
2905,Crested Tern FS (FFS),FFS861,-16.606722326900002,145.974480911999990
2906,Crested Tern FS (FFS),FFS862,-16.606724191500000,145.974478153999996
2907,Crested Tern FS (FFS),FFS863,-16.606722913900001,145.974474464999986
2908,CRTE Runner (FRUN),FRUN245,-16.606725917999999,145.974483238999994
2909,Noddy Sp. (B),B1626,-16.606716387799999,145.974488253000004
2910,Crested Tern FS (FFS),FFS864,-16.606715834100001,145.974477871000005
2911,Crested Tern FS (FFS),FFS865,-16.606717491400001,145.974475307000006
2912,Crested Tern FS (FFS),FFS866,-16.606722245899999,145.974453469999986
2913,Crested Tern FS (FFS),FFS867,-16.606718985699999,145.974461246999994
2914,Crested Tern FS (FFS),FFS868,-16.606723713000001,145.974465810999988
2915,Crested Tern FS (FFS),FFS869,-16.606726837499998,145.974465191000007
2916,Crested Tern FS (FFS),FFS870,-16.606720914600000,145.974468177999995
2917,Crested Tern FS (FFS),FFS871,-16.606722599099999,145.974470714000006
2918,Crested Tern FS (FFS),FFS872,-16.606719366000000,145.974470798999988
2919,Crested Tern FS (FFS),FFS873,-16.606721376500001,145.974472967999986
2920,Crested Tern FS (FFS),FFS874,-16.606729280000000,145.974435674000006
2921,Crested Tern FS (FFS),FFS875,-16.606726552100000,145.974439791999998
2922,Crested Tern FS (FFS),FFS876,-16.606732247299998,145.974441866000006
2923,Crested Tern FS (FFS),FFS877,-16.606730209599998,145.974445078000002
2924,Crested Tern FS (FFS),FFS878,-16.606727927500000,145.974447050000009
2925,Crested Tern FS (FFS),FFS879,-16.606725944099999,145.974450149999996
2926,Crested Tern FS (FFS),FFS880,-16.606729965100001,145.974449416999988
2927,Crested Tern Other (FO),FO41,-16.606720144800001,145.974445349999996
2928,CRTE Runner (FRUN),FRUN246,-16.606715746399999,145.974456943999996
2929,Noddy Sp. (B),B1627,-16.606721729200000,145.974460722999993
2930,Noddy Sp. (B),B1628,-16.606721370100001,145.974462896000006
2931,Noddy Sp. (B),B1629,-16.606723828500002,145.974464003999998
2932,Noddy Sp. (B),B1630,-16.606726094399999,145.974455070000005
2933,Noddy Sp. (B),B1631,-16.606730016099998,145.974442850000003
2934,Noddy Sp. (B),B1632,-16.606731347400000,145.974437158000001
